u,v,dist
5071291324,4925979471,100.511368905
5071291324,5071291346,366.531365873
5071291346,5071291324,366.531365873
4979145415,4979145413,79.2754317457
4979145413,4979145415,79.2754317457
4892938992,6975413284,169.800700067
6975413284,4892938992,169.800700067
6975413284,4892938991,4.5799936971
4892938991,6975413284,4.5799936971
7085611831,7085611832,36.8843491285
7085611832,7085611833,75.3459348854
7085611833,7085611834,44.1730639527
7085611834,7085611835,23.3736791277
4976869044,4976869039,48.5087500035
4976869039,4976869044,48.5087500035
4978333198,4978333193,42.1554337455
4978333193,4978333198,42.1554337455
4983807458,4983806100,564.571421599
4983806100,4983807458,564.571421599
4983806100,4983806898,346.226220589
4983806898,4983806100,346.226220589
5444879208,5444879209,8.37444434194
5444879209,5444879208,8.37444434194
5444879329,4976665433,68.0853984613
4976665433,5444879329,68.0853984613
1364340862,5622971353,6.71987672828
5622971353,1364340862,6.71987672828
5622971353,1364340973,181.879125518
1364340973,5622971353,181.879125518
4979135567,4979145401,124.664356501
4979145401,4979135567,124.664356501
4994016512,4994029711,27.4370441181
4994029711,4994016512,27.4370441181
4994029711,4994016517,158.669760716
4994016517,4994029711,158.669760716
4994016517,4994016520,26.6182624469
4994016520,4994016517,26.6182624469
4978932397,4978933152,84.7636886977
4978933152,4978932397,84.7636886977
4071082873,4071082868,54.1102588184
4071082868,4071082873,54.1102588184
4979123502,4979123501,61.8613014331
4979123501,4979123502,61.8613014331
4979052104,4979036726,12.6775337699
4979036726,4979052104,12.6775337699
4979036726,4979057224,487.072135186
4979057224,4979036726,487.072135186
4976509460,4976515382,71.6111693036
4976515382,4976509460,71.6111693036
4976515382,4976466181,202.541455798
4976466181,4976515382,202.541455798
4994254395,4994254401,198.522719019
4994254401,4994254395,198.522719019
4979087910,4979087128,101.006727316
4979087128,4979087910,101.006727316
4979087128,4979087478,52.9279351495
4979087478,4979087128,52.9279351495
4976548794,4976548795,85.2120390521
4976548795,4976548794,85.2120390521
4978332350,4978332215,57.6263210812
4978332215,4978332350,57.6263210812
4978332215,4978332212,70.9756689665
4978332212,4978332215,70.9756689665
4978332212,4978332160,177.58630647
4978332160,4978332212,177.58630647
4978332160,4978332334,138.667141954
4978332334,4978332160,138.667141954
4978332334,4978332333,22.4589312096
4978332333,4978332334,22.4589312096
4978332333,4978332168,41.8663090807
4978332168,4978332333,41.8663090807
4978332168,4978332331,34.0211096493
4978332331,4978332168,34.0211096493
4978332331,4978332180,56.5053250305
4978332180,4978332331,56.5053250305
4978332180,4978332143,115.788227392
4978332143,4978332180,115.788227392
4978332143,4978332217,196.232017363
4978332217,4978332143,196.232017363
4994254373,4994254375,54.1643105764
4994254375,4994254373,54.1643105764
6709759775,6709759771,51.3569940249
6709759771,6709759775,51.3569940249
6709759771,6709759772,43.3118488572
6709759772,6709759771,43.3118488572
4994313157,4994313158,60.4760752242
4994313158,4994313157,60.4760752242
4976761435,4976761437,110.520304681
4976761437,4976761435,110.520304681
4976761437,4976761440,154.518610577
4976761440,4976761437,154.518610577
4890613458,4890613451,193.474240201
4890613451,4890613458,193.474240201
4983812284,4983803910,409.331916912
4983803910,4983812284,409.331916912
4983803910,4983814290,333.629676074
4983814290,4983803910,333.629676074
4983814290,4983811635,243.539716712
4983811635,4983814290,243.539716712
4983811635,2666948116,151.22154109
2666948116,4983811635,151.22154109
4989873541,4989873542,138.748735695
4989873542,4989873541,138.748735695
4989873542,4989873558,370.42661576
4989873558,4989873542,370.42661576
4989873558,4989873548,282.712220692
4989873548,4989873558,282.712220692
4989873548,4989873557,521.655179954
4989873557,4989873548,521.655179954
4978332634,4978332631,79.6471981735
4978332631,4978332634,79.6471981735
4978332631,4978332069,126.050632265
4978332069,4978332631,126.050632265
4978332069,4978332063,52.2207514117
4978332063,4978332069,52.2207514117
4978332063,4978332624,46.8210028239
4978332624,4978332063,46.8210028239
4978332624,4978332481,55.8206158879
4978332481,4978332624,55.8206158879
4978332481,4978332621,55.3114355352
4978332621,4978332481,55.3114355352
4978332621,4978332056,61.2481383085
4978332056,4978332621,61.2481383085
4978332056,4978332055,50.6709208206
4978332055,4978332056,50.6709208206
4978332055,4978332516,52.5699605058
4978332516,4978332055,52.5699605058
4978332516,4978332510,115.116557584
4978332510,4978332516,115.116557584
4978332510,4978332090,26.6553823411
4978332090,4978332510,26.6553823411
4978332090,4978332505,96.6140403207
4978332505,4978332090,96.6140403207
4978332505,4978332504,24.0211211431
4978332504,4978332505,24.0211211431
4978332504,5789035451,25.1676375732
5789035451,4978332504,25.1676375732
5789035451,4978332494,213.683753241
4978332494,5789035451,213.683753241
4978332494,7113122622,8.30329399919
7113122622,4978332494,8.30329399919
5234509965,5234509966,16.615623227
5234509966,5234509965,16.615623227
4979098068,4979096191,37.2179226667
4979096191,4979098068,37.2179226667
4979096191,4979101203,69.25822041
4979101203,4979096191,69.25822041
4979101203,4979098066,113.849038838
4979098066,4979101203,113.849038838
4979098066,4979097169,232.467428061
4979097169,4979098066,232.467428061
4979097169,4979097166,134.517255007
4979097166,4979097169,134.517255007
7071373812,7071373811,98.8187376033
7071373811,7071373812,98.8187376033
4978929504,4978940712,113.705776649
4978940712,4978929504,113.705776649
5592495413,5592495417,146.732658696
5592495417,5592495413,146.732658696
4979098979,4979099533,167.608593514
4979099533,4979098979,167.608593514
4979099533,4979098973,48.0175071392
4979098973,4979099533,48.0175071392
4979098973,4979099572,94.653048181
4979099572,4979098973,94.653048181
4071082856,4979097944,62.4828981433
4979097944,4979110738,52.1306051109
4979110738,4979110736,56.4593169675
4979110736,4979097943,39.3071627145
4979097943,4979110734,45.5385141503
4979110734,5255424414,115.917799956
5255424414,4979102606,219.431540664
4979102606,4979102604,37.2953937437
4979102604,4979102252,40.8966606016
4979102252,1364340862,28.9226599148
1364340862,4162107556,36.9186465235
4162107556,6709918507,54.7308965096
6709918507,7079625024,6.24706598353
7079625024,6978371705,89.2036133572
6978371705,6723174133,58.9077284818
6723174133,5622971352,113.930741876
5622971352,7085520443,124.79457486
7085520443,4979102226,45.7786061029
4979102226,2666944847,51.9691586444
2666944847,6106021703,54.5507272831
6106021703,5622971350,38.9426425585
5622971350,5255442792,5.10211148721
4993947048,4993947053,234.570138701
4993947053,4993947048,234.570138701
2666947932,4978331812,220.92742763
4978331812,2666947932,220.92742763
4723528863,4979103206,56.6900727556
4979103206,4723528863,56.6900727556
4723527709,5622971350,8.48460771118
5622971350,4723527709,8.48460771118
5622971350,5622971351,11.6649739803
5622971351,5622971350,11.6649739803
5622971351,1364340181,210.140301177
1364340181,5622971351,210.140301177
1364340181,4979126955,140.024837605
4979126955,1364340181,140.024837605
4979126955,1364340674,37.4632334628
1364340674,4979126955,37.4632334628
4976710555,4976710557,100.79624778
4976710557,4976710555,100.79624778
1364340639,1364340426,226.22992874
1364340426,1364340639,226.22992874
1364340426,1364340375,131.354685985
1364340375,1364340426,131.354685985
4983803695,4983803694,123.497741411
4983803694,4983803695,123.497741411
566696294,566696054,37.0876212291
566696054,566696294,37.0876212291
1364380912,4983805430,85.9829985419
4983805430,1364380912,85.9829985419
4983805430,4983804963,242.74764471
4983804963,4983805430,242.74764471
4983804963,4983805425,59.7333773918
4983805425,4983804963,59.7333773918
4983805425,4983804960,95.4209966983
4983804960,4983805425,95.4209966983
4974640766,4974640741,269.555036775
4974640741,4974640766,269.555036775
664141725,4976865074,548.100180258
4976865074,664141725,548.100180258
4976865074,4976865132,26.9390190302
4976865132,4976865074,26.9390190302
4976865132,4976865130,91.1435609305
4976865130,4976865132,91.1435609305
4976865130,4976865100,72.2234415194
4976865100,4976865130,72.2234415194
4976865100,1380070074,257.666219462
1380070074,4976865100,257.666219462
4979101207,4979097703,39.8367338029
4979097703,4979101207,39.8367338029
4979097703,4979097701,150.682449573
4979097701,4979097703,150.682449573
4892939051,4978917970,73.2803489508
4978917970,4892939051,73.2803489508
4890808135,4890808159,221.855146455
4890808159,4890808135,221.855146455
1359194666,6340536428,4.98025341973
6340536428,1359194666,4.98025341973
6340536428,1359194513,153.11379409
1359194513,6340536428,153.11379409
4972483323,6205680461,327.118016483
6205680461,653097345,178.577376104
653097345,4972482832,366.415351521
4972482832,6708877383,453.891992957
6708877383,6709273914,294.41610169
6709273914,6709524699,490.449888273
6709524699,5795472357,242.071125815
5795472357,653097305,11.8939030833
1364513194,1364513988,161.581142632
1364513988,1364513194,161.581142632
1364513988,3662132929,190.87506766
3662132929,1364513988,190.87506766
3662132929,1364513901,58.8243449585
1364513901,3662132929,58.8243449585
4977090637,4977090465,198.50725014
4977090465,4977090637,198.50725014
4977090465,4977090447,177.512898553
4977090447,4977090465,177.512898553
4976509470,4976509472,337.427154975
4976509472,4976509470,337.427154975
4989616620,4989616619,181.401879424
4989616619,4989616620,181.401879424
4989616619,4989618124,75.2046954348
4989618124,4989616619,75.2046954348
4989618124,4989618126,123.579965203
4989618126,4989618124,123.579965203
4979129024,4979126143,57.0690518928
4979126143,4979129024,57.0690518928
4979087127,1364341005,46.7630633021
1364341005,4979087127,46.7630633021
1364341005,5789508210,49.2706609644
5789508210,1364341005,49.2706609644
5789508210,1364340543,25.0599679358
1364340543,5789508210,25.0599679358
2686165244,4979130557,168.10728018
4979130557,2686165244,168.10728018
4979109019,4979112827,179.415289806
4979112827,4979109019,179.415289806
653996523,5254026104,12.4319285631
5254026104,653996523,12.4319285631
5254026104,653996794,142.158221282
653996794,5254026104,142.158221282
653996794,653996576,490.190557339
653996576,653996794,490.190557339
653996576,653996807,94.7226071125
653996807,653996576,94.7226071125
653996807,4972477970,119.740655415
4972477970,653996807,119.740655415
4972477970,5592600348,188.470442626
5592600348,4972477970,188.470442626
5592600348,6176269589,47.2202401432
6176269589,5592600348,47.2202401432
6176269589,5592599047,38.9667378104
5592599047,6176269589,38.9667378104
5592599047,653996823,274.978130686
653996823,5592599047,274.978130686
653996823,4723842093,94.0605051762
4723842093,653996823,94.0605051762
4723842093,4723840711,267.049757201
4723840711,4723842093,267.049757201
4723840711,4723840966,96.4616592591
4723840966,4723840711,96.4616592591
4723840966,7079463723,37.5980487628
7079463723,4723840966,37.5980487628
7079463723,4723840008,143.209499069
4723840008,7079463723,143.209499069
4723840008,566699566,92.8045070072
566699566,4723840008,92.8045070072
566699566,6967891501,69.4743003141
6967891501,566699566,69.4743003141
6967891501,6970741645,45.610463134
6970741645,6967891501,45.610463134
6970741645,566699568,107.701844905
566699568,6970741645,107.701844905
566699568,6880118248,118.635203042
6880118248,566699568,118.635203042
6880118248,4723835912,119.608439048
4723835912,6880118248,119.608439048
4723835912,7081316375,28.1021602671
7081316375,4723835912,28.1021602671
7081316375,6722739338,9.59979171337
6722739338,7081316375,9.59979171337
6722739338,4723833277,40.9510145146
4723833277,6722739338,40.9510145146
4723833277,6709747371,11.9848365191
6709747371,4723833277,11.9848365191
6709747371,6709747373,26.9515781732
6709747373,6709747371,26.9515781732
6709747373,566699581,36.1407472413
566699581,6709747373,36.1407472413
566699581,4890704171,94.2152366745
4890704171,566699581,94.2152366745
4890704171,566699592,34.3383450908
566699592,4890704171,34.3383450908
566699592,4723833241,48.3727584736
4723833241,566699592,48.3727584736
4723833241,566699601,38.4546290895
566699601,4723833241,38.4546290895
566699601,6975529302,40.9085910635
6975529302,566699601,40.9085910635
6975529302,6975529291,58.2018380914
6975529291,6975529302,58.2018380914
6975529291,566699656,132.558099632
566699656,6975529291,132.558099632
566699656,566699666,101.190690962
566699666,566699656,101.190690962
566699666,653107199,303.000220689
653107199,566699666,303.000220689
653107199,566699686,61.903303116
566699686,653107199,61.903303116
566699686,6723201167,88.7421614819
6723201167,566699686,88.7421614819
6723201167,4890613305,158.672719953
4890613305,6723201167,158.672719953
4890613305,566699690,14.4027695861
566699690,4890613305,14.4027695861
566699690,566699700,235.199862602
566699700,566699690,235.199862602
566699700,4972479883,80.0171237291
4972479883,566699700,80.0171237291
4972479883,4972479905,39.5387485539
4972479905,4972479883,39.5387485539
4972479905,4972479930,58.5733693601
4972479930,4972479905,58.5733693601
4972479930,7085813474,9.58728888138
7085813474,4972479930,9.58728888138
7085813474,4972479991,55.5140402368
4972479991,7085813474,55.5140402368
4972479991,4972480012,52.5431231222
4972480012,4972479991,52.5431231222
4972480012,566699706,25.5644957768
566699706,4972480012,25.5644957768
566699706,7071653243,67.1078688958
7071653243,566699706,67.1078688958
7071653243,4972480120,107.201438804
4972480120,7071653243,107.201438804
4972480120,7058830322,185.973339342
7058830322,4972480120,185.973339342
7058830322,4972480238,44.5978071479
4972480238,7058830322,44.5978071479
4972480238,566699724,81.3405292547
566699724,4972480238,81.3405292547
1364588916,1364588688,283.411803226
1364588688,1364588916,283.411803226
5053271439,5053271446,534.713591487
5053271446,5053271439,534.713591487
4978940210,4978940094,203.778807006
4978940094,4978940210,203.778807006
4976867228,4976867225,45.1012471982
4976867225,4976867228,45.1012471982
653107341,6927054288,90.5710395087
6927054288,653107341,90.5710395087
6880360712,6880360707,187.747211266
6880360707,6880360712,187.747211266
6868665295,6868665289,113.21906898
6868665289,6868665295,113.21906898
5789043332,4979219374,111.689806718
4979219374,5789043332,111.689806718
4979219374,5789043333,39.1164903364
5789043333,4979219374,39.1164903364
5439804019,1359194766,11.490208055
1359194766,5439804019,11.490208055
6975520934,6975520930,214.325324976
6975520930,6975520934,214.325324976
